"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment"
"680963","CR-0000090291","0","0","0","0","21-293-9707","False","True","0","10/20/2021 12:25:00 PM","No Pedestrians Involved","Dry","Unknown","Daylight","Unknown","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"680964","CR-0000090292","0","0","1","0","21-294-0864","False","False","91","10/21/2021 8:10:00 PM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","Unknown","Unknown","East Of","PEDESTRIAN"
"680965","CR-0000090293","1","0","0","0","21-294-0983","False","False","0","10/21/2021 9:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"680966","CR-0000090294","2","1","0","0","21-295-0242","False","False","0","10/22/2021 9:20:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"680967","CR-0000090295","0","0","0","0","21-295-0633","False","False","29","10/22/2021 4:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"680968","CR-0000090296","1","0","0","0","21-295-0720","False","False","0","10/22/2021 5:55:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","BIKE"
"680969","CR-0000090297","0","0","0","0","21-295-9709","False","True","","10/22/2021 1:45:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Unknown","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"680970","CR-0000090298","1","0","0","0","21-296-0544","False","False","0","10/23/2021 2:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"680971","CR-0000090299","2","0","0","0","21-297-0907","False","False","0","10/24/2021 10:00:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Rain","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"680972","CR-0000090300","0","0","0","0","21-297-0986","False","False","41","10/24/2021 11:19:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","East Of",""
"681004","CR-0000090333","1","0","0","0","21-298-0435","False","False","0","10/25/2021 12:40:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Cloudy","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"681005","CR-0000090334","0","0","0","0","21-341-9709","False","True","51","12/2/2021 12:44:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of",""
"681006","CR-0000090335","0","0","0","0","21-341-9710","False","True","","12/3/2021 4:13:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"681007","CR-0000090336","0","0","0","0","21-341-9708","False","True","","12/4/2021 9:25:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681008","CR-0000090338","3","0","0","0","21-342-0205","False","False","54","12/8/2021 8:34:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of",""
"681012","CR-0000090342","1","0","0","0","21-291-9708","False","False","","10/8/2021 1:23:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","East Of",""
"681013","CR-0000090353","2","0","0","0","21-326-0610","False","False","1390","11/22/2021 3:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681014","CR-0000090354","0","0","0","0","21-348-9710","False","True","","12/13/2021 6:10:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681015","CR-0000090355","0","0","0","0","21-347-9710","False","True","0","12/13/2021 5:50:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Rain","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"681016","CR-0000090356","0","0","0","0","21-348-0032","False","False","50","12/14/2021 1:27:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Rain","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of",""
"681017","CR-0000090357","1","0","0","0","21-348-0129","False","False","174","12/14/2021 7:15:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Cloudy","Head On","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"681018","CR-0000090364","0","0","0","0","21-348-0625","True","False","0","12/14/2021 4:19:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","Traffic Signal Pole #18251"
"681019","CR-0000090365","0","0","0","0","21-349-9708","False","True","51","12/14/2021 3:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Unknown","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"681020","CR-0000090366","1","1","0","0","21-349-0023","False","False","0","12/15/2021 12:12:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"681021","CR-0000090369","0","0","0","0","21-349-0855","False","False","0","12/15/2021 7:49:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Intersection","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","At",""
"681022","CR-0000090375","1","1","0","0","21-350-0556","False","False","90","12/16/2021 3:23:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of",""
"681023","CR-0000090385","1","0","0","0","21-350-0836","False","False","80","12/16/2021 9:14:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Vehicle/Bike","Non-Related","Bike","Not Applicable","Not Applicable","East Of","Bike"
"681024","CR-0000090388","0","0","0","0","21-350-9712","False","True","51","12/16/2021 1:33:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of",""
"681025","CR-0000090390","1","0","0","0","21-351-0995","False","False","0","12/17/2021 10:09:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"681026","CR-0000090391","0","0","0","0","21-352-9703","False","True","","12/17/2021 6:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","Unknown",""
"681027","CR-0000090392","0","1","0","0","21-353-0763","False","False","70","12/19/2021 7:19:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"681028","CR-0000090393","1","0","0","0","21-342-0328","False","False","57","12/8/2021 10:49:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Cloudy","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681029","CR-0000090394","1","0","0","0","21-342-0636","False","False","51","12/8/2021 5:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of",""
"681030","CR-0000090395","0","0","0","0","21-358-9704","False","True","0","12/23/2021 6:02:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"681031","CR-0000090396","0","0","0","0","21-361-9701","False","True","51","12/25/2021 4:00:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dusk - Dawn","Unknown","Unknown","Rain","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681032","CR-0000090397","0","0","0","0","21-360-0046","False","False","112","12/26/2021 1:11:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681033","CR-0000090399","1","0","0","0","21-360-0383","False","False","0","12/26/2021 2:25:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Cloudy","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"681034","CR-0000090400","0","0","0","0","21-360-9702","False","True","","12/26/2021 12:55:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681035","CR-0000090401","0","0","0","0","21-361-9702","False","True","","12/27/2021 2:20:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"681036","CR-0000090402","1","0","0","0","21-364-0164","False","False","0","12/30/2021 5:59:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At",""
"681046","CR-0000090413","0","0","0","0","21-113-4003","False","True","","12/31/2021 10:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","Unknown",""
"681063","CR-0000090430","1","0","0","0","21-353-0864","False","False","30","12/19/2021 9:34:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681064","CR-0000090433","0","0","0","0","21-354-9706","False","True","","12/20/2021 9:10:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Cloudy","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"681065","CR-0000090434","0","0","0","0","21-358-9702","False","True","51","12/21/2021 6:30:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Unknown","No Controls Present/Factor","Rain","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","Unknown",""
"681066","CR-0000090435","0","0","0","0","21-356-9712","False","True","","12/21/2021 6:20:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Rain","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of",""
"681067","CR-0000090436","0","0","0","0","21-356-0159","False","False","436","12/22/2021 7:10:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Cloudy","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of",""
"681068","CR-0000090438","0","0","0","0","21-352-0932","False","False","130","12/18/2021 1:22:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of",""
"681069","CR-0000090439","1","0","0","0","21-353-0002","False","False","66","12/19/2021 12:03:00 AM","In Road - Includes Shoulder","Dry","Unknown","Dark - No Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","Unknown","Unknown","East Of","PEDESTRIAN"
"681080","CR-0000090498","1","0","0","0","21-335-0538","False","False","27","12/1/2021 3:05:00 PM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Related","Pedestrian","East","West","South Of",""
"681081","CR-0000090506","0","0","0","0","21-346-0444","False","False","530","12/12/2021 1:32:00 PM","No Pedestrians Involved","Wet","Loose Material On Roadway","Daylight","Violation Driver 1","No Controls Present/Factor","Rain","Rear End","Driveway","Other Vehicle","Not Applicable","Not Applicable","South Of",""
